seed,n,p,K,m,smoothness,test_size,epsilon,method,multiplier,tau,keep,radius,nmse,support
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9554954724044186,25
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,0.9251773040976,25
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,0.9403063466775291,25
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.0017130892322545,25
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.0584835198923688,25
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.8875511182642907,50
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9414191780608572,50
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9071838438344412,50
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,0.9840477882336061,50
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.038006340314628,50
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.070201759980964,50
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.875332673978313,100
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9447132253584088,100
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,0.9301058001841538,100
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.15,100.0,3.842606537234849,0.9621692318862326,100
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.3,100.0,12.296340919151517,1.0440504436011642,100
7702,1600000,105,15,106666,0.34298790813754726,20000,1.0,Zhu et al. LDP-IHT,,0.6,100.0,43.03719321703031,1.094951842608216,100
7703,200000,105,13,15384,0.3428883737897116,20000,,Non-private proximal,,,,,0.8678511733631404,25
7703,200000,105,13,15384,0.3428883737897116,20000,,Constant predictor,,,,,1.0746994921438016,0
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Full-Record LDP Lasso (ours),0.05,,,2.0,0.950349157751945,65
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,10.0,2.0,0.9656646860788819,10
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.03,10.0,0.33657185612162327,0.9832347871583936,10
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.07,10.0,0.8760647007281646,0.9731369853338767,10
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.15,10.0,2.2661259434648238,1.0255811877280325,10
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.3,10.0,5.9904185440714155,1.0243402564646118,10
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.6,10.0,17.813503716709906,1.0517207447249812,10
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,25.0,2.0,0.9328743823853543,25
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9969516757752543,25
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,0.9671244287040153,25
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,1.1130943316423711,25
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.0992483840020133,25
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.054678789545071,25
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.9559064744190198,50
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9692032727448547,50
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9850115378873182,50
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,1.0496685056223412,50
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.042333642563716,50
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.1078053512604362,50
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.9426573824848756,100
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9706650063404207,100
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,1.01579821427297,100
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.15,100.0,3.842606537234849,1.0311868646833426,100
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.3,100.0,12.296340919151517,1.0730906287404047,100
7703,200000,105,13,15384,0.3428883737897116,20000,1.0,Zhu et al. LDP-IHT,,0.6,100.0,43.03719321703031,1.0685710878103643,100
7703,400000,105,13,30769,0.3428151385271485,20000,,Non-private proximal,,,,,0.8597634685645043,35
7703,400000,105,13,30769,0.3428151385271485,20000,,Constant predictor,,,,,1.0747095302466592,0
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Full-Record LDP Lasso (ours),0.05,,,2.0,0.914020540220437,64
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,10.0,2.0,0.9480110827965154,10
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.03,10.0,0.33657185612162327,0.9756313705193984,10
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.07,10.0,0.8760647007281646,0.9456284912635438,10
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.15,10.0,2.2661259434648238,0.9666685759056924,10
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.3,10.0,5.9904185440714155,1.0450158443945765,10
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.6,10.0,17.813503716709906,1.0914721228918491,10
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,25.0,2.0,0.967303624284666,25
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9667099738063665,25
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,0.9582205777882578,25
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,1.011645029179429,25
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.06924404680681,25
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.0340678914559915,25
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.9196072512515442,50
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9665437933264247,50
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9512721804122375,50
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,1.0154602659556176,50
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.042017292480774,50
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.1180458795176518,50
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.9462129566776436,100
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9577343044611075,100
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,1.0309458229355664,100
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.15,100.0,3.842606537234849,1.056084673461221,100
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.3,100.0,12.296340919151517,1.0246522172488894,100
7703,400000,105,13,30769,0.3428151385271485,20000,1.0,Zhu et al. LDP-IHT,,0.6,100.0,43.03719321703031,1.11618968884945,100
7703,800000,105,14,57142,0.34291024455766567,20000,,Non-private proximal,,,,,0.8551079939843803,43
7703,800000,105,14,57142,0.34291024455766567,20000,,Constant predictor,,,,,1.0746937370008958,0
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Full-Record LDP Lasso (ours),0.05,,,2.0,0.901321868519421,65
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,10.0,2.0,0.9001897444944889,10
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.03,10.0,0.33657185612162327,0.9841169001806469,10
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.07,10.0,0.8760647007281646,0.9368598887996366,10
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.15,10.0,2.2661259434648238,0.9370975364491774,10
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.3,10.0,5.9904185440714155,0.9896984984345333,10
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.6,10.0,17.813503716709906,1.0814961226697606,10
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,25.0,2.0,0.8931957978408502,25
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9605594048735847,25
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,0.9323563685783657,25
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,0.976394999399488,25
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.0302562968220896,25
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.1231193772623749,25
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.9200458381836745,50
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9477562714790116,50
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9286466433406606,50
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,0.9681885076901054,50
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.0849726805797575,50
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.0401475654054413,50
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.9077498475975494,100
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9383794676010917,100
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,0.9482038044820523,100
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.15,100.0,3.842606537234849,1.0298291795426981,100
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.3,100.0,12.296340919151517,0.9908663008906587,100
7703,800000,105,14,57142,0.34291024455766567,20000,1.0,Zhu et al. LDP-IHT,,0.6,100.0,43.03719321703031,1.0931661981622747,100
7703,1600000,105,15,106666,0.34299933878300837,20000,,Non-private proximal,,,,,0.8524374195657577,52
7703,1600000,105,15,106666,0.34299933878300837,20000,,Constant predictor,,,,,1.0746971472798759,0
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Full-Record LDP Lasso (ours),0.05,,,2.0,0.8879394411931859,72
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,10.0,2.0,0.8990692039035629,10
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.03,10.0,0.33657185612162327,0.9701325024605438,10
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.07,10.0,0.8760647007281646,0.966096396065585,10
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.15,10.0,2.2661259434648238,0.9392038390074098,10
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.3,10.0,5.9904185440714155,0.9503225714658071,10
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.6,10.0,17.813503716709906,1.0066918404061107,10
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,25.0,2.0,0.8862247437170273,25
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9565386316875026,25
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,0.9192975987328124,25
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,0.9467093948121038,25
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.0626878759950102,25
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.1068723689266737,25
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.8811998192713586,50
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9515575322086021,50
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9480093959152591,50
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,0.9422901796525371,50
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.0092812410561105,50
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.0457742974711928,50
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.8803457771312263,100
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9290450763479948,100
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,0.9342419542821464,100
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.15,100.0,3.842606537234849,0.9631632940689319,100
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.3,100.0,12.296340919151517,1.0182314104482781,100
7703,1600000,105,15,106666,0.34299933878300837,20000,1.0,Zhu et al. LDP-IHT,,0.6,100.0,43.03719321703031,1.0558117563976044,100
7704,200000,105,13,15384,0.34320019355777026,20000,,Non-private proximal,,,,,0.8661341298351517,24
7704,200000,105,13,15384,0.34320019355777026,20000,,Constant predictor,,,,,1.072374602110484,0
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Full-Record LDP Lasso (ours),0.05,,,2.0,0.9705210040273794,67
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,10.0,2.0,0.9601533647802512,10
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.03,10.0,0.33657185612162327,1.003296032127716,10
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.07,10.0,0.8760647007281646,1.000089864701101,10
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.15,10.0,2.2661259434648238,1.0153815906677086,10
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.3,10.0,5.9904185440714155,1.0683579282807463,10
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.6,10.0,17.813503716709906,1.026457929569804,10
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,25.0,2.0,0.9525376066520286,25
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9905305931966871,25
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,1.0356115023866719,25
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,1.057006581305829,25
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.032341243504904,25
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.0850607214581265,25
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.9932631440009956,50
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9645454689275356,50
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9864429644348646,50
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,1.0182992716758776,50
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.0663976819330503,50
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.0891912695821155,50
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.9545417026720499,100
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9376386508860189,100
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,0.9822978453808728,100
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.15,100.0,3.842606537234849,1.0468990923307913,100
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.3,100.0,12.296340919151517,1.0611514025294309,100
7704,200000,105,13,15384,0.34320019355777026,20000,1.0,Zhu et al. LDP-IHT,,0.6,100.0,43.03719321703031,1.0995357872310634,100
7704,400000,105,13,30769,0.3430497492844387,20000,,Non-private proximal,,,,,0.8584633660847036,37
7704,400000,105,13,30769,0.3430497492844387,20000,,Constant predictor,,,,,1.0723775690858939,0
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Full-Record LDP Lasso (ours),0.05,,,2.0,0.9286176805971569,69
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,10.0,2.0,0.937062165912556,10
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.03,10.0,0.33657185612162327,1.0169636176850323,10
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.07,10.0,0.8760647007281646,0.9546576256730683,10
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.15,10.0,2.2661259434648238,1.019862814016949,10
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.3,10.0,5.9904185440714155,1.037874475557794,10
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.6,10.0,17.813503716709906,1.0137520253520582,10
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,25.0,2.0,0.9343195428005624,25
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.03,25.0,0.3535198014256061,0.9774446985424393,25
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.07,25.0,0.9683368473831823,0.9702744239977948,25
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.15,25.0,2.689824576064394,1.0114347541529296,25
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.3,25.0,7.685213074469698,1.0135907627907792,25
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.6,25.0,24.592681838303033,1.0659454239022785,25
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,50.0,2.0,0.9352236595384995,50
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.03,50.0,0.37261971833664037,0.9629564909947357,50
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.07,50.0,1.0723252838988133,0.9724309585636364,50
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.15,50.0,3.167322498840251,1.0103176003450312,50
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.3,50.0,9.595204765573126,1.01425467004332,50
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.6,50.0,32.23264860271674,1.0783750127843932,50
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,"Zhu et al. LDP-IHT, matched radius",,,100.0,2.0,0.915536374774968,100
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.03,100.0,0.3996310798724243,0.9436613927455774,100
7704,400000,105,13,30769,0.3430497492844387,20000,1.0,Zhu et al. LDP-IHT,,0.07,100.0,1.2193871411491926,0.9927335198241308,100
